[12:32:17.214] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.215] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.215] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.215] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.266] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.266] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.267] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.267] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.322] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.323] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.323] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.323] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.378] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.379] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.379] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.380] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.432] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.433] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.433] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.433] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.489] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.490] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.490] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.490] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.546] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.547] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.547] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.548] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.599] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.600] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.600] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.600] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.654] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.656] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.656] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.656] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.711] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.712] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.712] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.712] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.764] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.765] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.765] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.765] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.820] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.821] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.822] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.822] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.877] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.878] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.878] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.878] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.933] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.934] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.934] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.934] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.986] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.986] TX: ERROR:UNKNOWN_COMMAND
[12:32:17.987] RX: ERROR:UNKNOWN_COMMAND
[12:32:17.987] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.041] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.041] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.042] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.042] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.092] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.093] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.093] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.093] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.148] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.149] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.149] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.149] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.204] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.205] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.205] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.206] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.261] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.262] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.262] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.262] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.317] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.317] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.317] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.317] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.369] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.370] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.370] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.370] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.425] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.426] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.427] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.427] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.483] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.484] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.484] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.485] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.540] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.541] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.541] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.541] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.595] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.595] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.595] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.595] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.651] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.652] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.652] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.652] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.707] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.708] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.708] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.708] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.763] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.764] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.764] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.765] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.820] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.820] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.821] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.821] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.876] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.876] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.876] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.876] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.931] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.932] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.932] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.932] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.985] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.986] TX: ERROR:UNKNOWN_COMMAND
[12:32:18.986] RX: ERROR:UNKNOWN_COMMAND
[12:32:18.986] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.041] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.042] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.042] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.042] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.095] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.095] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.095] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.095] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.150] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.150] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.150] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.150] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.206] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.206] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.206] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.206] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.261] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.262] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.262] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.262] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.317] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.317] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.318] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.318] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.373] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.373] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.373] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.374] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.428] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.429] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.429] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.429] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.481] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.481] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.481] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.482] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.532] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.533] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.533] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.533] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.588] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.588] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.589] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.589] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.644] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.644] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.645] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.645] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.700] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.700] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.700] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.700] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.755] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.755] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.755] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.755] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.806] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.807] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.807] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.808] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.863] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.863] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.863] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.864] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.917] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.918] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.918] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.918] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.973] RX: ERROR:UNKNOWN_COMMAND
